Employee_ID,Position,Department,Age,Gender,is_active,Education,Education_Field,Environment_Satisfaction,Job_Satisfaction,Marital_Status,Standard_Hours,Hourly_Rate,Monthly_Rate,Monthly_Income,Salary_Scale,Num_Companies_Worked,Percent_Salary_Hike,Performance_Rating,Performance_Scale,Total_Working_Years,Work_Life_Balance,Start_Date,Years_At_Company
2279,Healthcare Representative,Research & Development,36,Male,No,3,Life Sciences,4,1,,0,90,25949,8321,,7,13,3,,15,3,1418804688,0
2280,Research Scientist,Research & Development,44,Male,Yes,2,Medical,3,2,,0,99,11092,2342,,1,12,3,,6,2,1418804688,0
2281,Human Resources,Human Resources,37,Male,No,2,Other,3,2,,0,89,12832,4071,,2,13,3,,19,2,1418804688,0
2282,Sales Executive,Sales,35,Male,Yes,3,Life Sciences,3,4,,0,84,13492,5813,,1,18,3,,10,3,1418804688,0
2283,Research Scientist,Research & Development,33,Male,No,4,Life Sciences,4,1,,0,90,6076,3143,,6,19,3,,14,3,1418804688,0
2284,Research Scientist,Research & Development,28,Male,No,3,Life Sciences,3,4,,0,82,5531,2044,,1,11,3,,5,4,1418804688,0
2285,Research Director,Research & Development,39,Male,No,1,Medical,3,3,,0,65,7914,13464,,7,21,4,,9,3,1418804688,0
2286,Sales Executive,Sales,46,Male,No,2,Life Sciences,2,2,,0,98,25166,7991,,8,15,3,,6,3,1418804688,0
2287,Laboratory Technician,Research & Development,40,Female,No,2,Life Sciences,3,1,,0,99,25605,3377,,4,17,3,,7,2,1418804688,0
2288,Healthcare Representative,Research & Development,42,Male,No,3,Medical,2,1,,0,95,5696,5538,,5,18,3,,10,2,1418804688,0
2289,Manufacturing Director,Research & Development,35,Male,No,2,Medical,2,4,,0,90,24442,5762,,2,14,3,,15,3,1418804688,0
2290,Human Resources,Human Resources,38,Male,No,3,Human Resources,1,2,,0,100,7129,2592,,5,13,3,,13,3,1418804688,0
2291,Laboratory Technician,Research & Development,34,Male,Yes,4,Life Sciences,4,1,,0,93,6208,5346,,4,17,3,,11,2,1418804688,0
2292,Manufacturing Director,Research & Development,37,Male,Yes,4,Medical,4,1,,0,58,4992,4213,,1,15,3,,10,1,1418804688,0
2293,Sales Executive,Sales,39,Male,No,3,Life Sciences,3,4,,0,83,19188,4127,,2,18,3,,7,3,1418804688,0
2294,Research Scientist,Research & Development,43,Male,No,3,Life Sciences,1,3,,0,52,24978,2438,,4,13,3,,7,2,1418804688,0
2295,Healthcare Representative,Research & Development,41,Male,No,3,Life Sciences,2,2,,0,85,15530,6870,,3,12,3,,11,1,1418804688,0
2296,Sales Executive,Sales,41,Female,No,1,Marketing,3,3,,0,81,26458,10447,,0,13,3,,23,4,1418804688,0
2297,Manufacturing Director,Research & Development,30,Female,No,3,Medical,1,3,,0,64,2739,9667,,9,14,3,,9,3,1418804688,0
2298,Human Resources,Human Resources,26,Female,Yes,2,Medical,4,2,,0,69,6889,2148,,0,11,3,,6,3,1418804688,0
2299,Healthcare Representative,Research & Development,46,Female,Yes,2,Medical,4,2,,0,66,10842,8926,,4,22,4,,13,4,1418804688,0
2300,Healthcare Representative,Research & Development,40,Female,No,3,Life Sciences,3,4,,0,52,9060,6513,,4,17,3,,12,3,1418804688,0
2301,Sales Executive,Sales,34,Male,No,2,Technical Degree,2,3,,0,92,22128,6799,,1,21,4,,10,3,1418804688,0
2302,Manager,Sales,58,Male,No,3,Medical,2,2,,0,52,22577,16291,,4,22,4,,37,2,1418804688,0
2303,Laboratory Technician,Research & Development,35,Male,No,4,Medical,2,3,,0,91,9696,2705,,0,16,3,,6,4,1418804688,0
2304,Manufacturing Director,Research & Development,47,Female,No,3,Life Sciences,3,2,,0,92,19271,10333,,8,12,3,,28,3,1418804688,0
2305,Healthcare Representative,Research & Development,40,Female,No,3,Life Sciences,2,1,,0,47,10748,4448,,2,12,3,,15,3,1418804688,0
2306,Research Scientist,Research & Development,54,Female,No,4,Medical,4,4,,0,68,15696,6854,,4,15,3,,14,2,1418804688,0
2307,Sales Executive,Sales,31,Female,No,4,Marketing,1,1,,0,68,8277,9637,,2,14,3,,9,3,1418804688,0
2308,Research Scientist,Research & Development,28,Female,No,3,Medical,3,1,,0,67,12719,3591,,1,25,4,,3,3,1418804688,0
2309,Sales Representative,Sales,38,Female,No,4,Marketing,2,4,,0,77,4244,5405,,2,20,4,,20,2,1418804688,0
2310,Sales Executive,Sales,26,Male,No,3,Medical,3,4,,0,46,9125,4684,,1,13,3,,5,3,1418804688,0
2311,Research Director,Research & Development,58,Male,No,4,Life Sciences,1,3,,0,87,21624,15787,,2,14,3,,23,3,1418804688,0
2312,Research Scientist,Research & Development,18,Female,No,3,Medical,2,3,,0,33,8018,1514,,1,16,3,,0,1,1418804688,0
2313,Human Resources,Human Resources,31,Male,Yes,5,Human Resources,4,1,,0,89,21495,2956,,0,17,3,,2,3,1418804688,0
2314,Human Resources,Human Resources,29,Male,Yes,3,Human Resources,1,1,,0,56,3157,2335,,4,15,3,,4,3,1418804688,0
2315,Sales Executive,Sales,45,Female,No,4,Life Sciences,3,3,,0,67,19665,5154,,4,22,4,,10,4,1418804688,0
2316,Research Scientist,Research & Development,36,Female,No,4,Other,4,2,,0,73,19573,6962,,4,22,4,,15,3,1418804688,0
2317,Sales Executive,Sales,43,Male,No,4,Life Sciences,1,4,,0,92,19246,5675,,1,20,4,,7,3,1418804688,0
2318,Laboratory Technician,Research & Development,27,Female,No,2,Life Sciences,4,4,,0,53,19826,2379,,0,14,3,,6,2,1418804688,0
2319,Laboratory Technician,Research & Development,29,Male,No,1,Medical,4,4,,0,40,7003,3812,,1,13,3,,11,4,1418804688,0
2320,Sales Executive,Sales,32,Male,No,4,Marketing,4,4,,0,79,26075,4648,,8,13,3,,4,4,1418804688,0
2321,Research Scientist,Research & Development,42,Male,No,4,Technical Degree,3,3,,0,38,6161,2936,,3,22,4,,10,2,1418804688,0
2322,Laboratory Technician,Research & Development,47,Female,No,4,Life Sciences,2,3,,0,64,5411,2105,,4,12,3,,7,3,1418804688,0
2323,Manufacturing Director,Research & Development,46,Male,No,2,Life Sciences,4,4,,0,82,19989,8578,,3,14,3,,12,2,1418804688,0
2324,Human Resources,Human Resources,28,Male,No,2,Life Sciences,3,4,,0,43,10494,2706,,1,15,3,,3,3,1418804688,0
2325,Healthcare Representative,Research & Development,29,Male,No,1,Life Sciences,4,3,,0,93,21143,6384,,8,17,3,,11,3,1418804688,0
2326,Laboratory Technician,Research & Development,42,Male,No,3,Life Sciences,4,3,,0,81,13624,3968,,4,13,3,,8,3,1418804688,0
2327,Sales Executive,Sales,32,Male,Yes,4,Marketing,3,2,,0,82,26186,9907,,7,12,3,,7,2,1418804688,0
2328,Sales Executive,Sales,46,Female,No,3,Technical Degree,1,1,,0,45,7739,13225,,2,12,3,,25,3,1418804688,0
2329,Sales Representative,Sales,27,Female,No,1,Medical,2,3,,0,36,7018,3540,,1,21,4,,9,3,1418804688,0
2330,Human Resources,Human Resources,29,Male,No,1,Medical,4,2,,0,87,15434,2804,,1,11,3,,1,3,1418804688,0
2331,Manager,Research & Development,43,Female,No,3,Medical,1,3,,0,81,22539,19392,,7,13,3,,21,3,1418804688,0
2332,Research Director,Research & Development,48,Male,No,3,Life Sciences,4,2,,0,91,13583,19665,,4,12,3,,29,3,1418804688,0
2333,Research Scientist,Research & Development,29,Male,Yes,2,Life Sciences,4,4,,0,73,14753,2439,,1,24,4,,1,2,1418804688,0
2334,Sales Executive,Sales,46,Female,Yes,3,Life Sciences,3,2,,0,64,14011,7314,,5,21,4,,14,3,1418804688,0
2335,Research Scientist,Research & Development,27,Female,No,3,Life Sciences,4,1,,0,77,23844,4774,,0,19,3,,8,2,1418804688,0
2336,Research Scientist,Research & Development,39,Male,No,4,Other,4,4,,0,41,5141,3902,,8,14,3,,7,3,1418804688,0
2337,Research Scientist,Research & Development,55,Male,No,4,Technical Degree,2,4,,0,98,7975,2662,,8,20,4,,19,4,1418804688,0
2338,Sales Representative,Sales,28,Female,No,3,Medical,2,2,,0,78,3692,2856,,1,19,3,,1,3,1418804688,0
2339,Sales Representative,Sales,30,Male,Yes,3,Medical,2,4,,0,89,16019,1081,,1,13,3,,1,2,1418804688,0
2340,Research Scientist,Research & Development,22,Male,Yes,1,Life Sciences,4,2,,0,75,26092,2472,,1,23,4,,1,3,1418804688,0
2341,Sales Executive,Sales,36,Female,No,4,Technical Degree,2,3,,0,63,6060,5673,,1,13,3,,10,3,1418804688,0
2342,Laboratory Technician,Research & Development,31,Male,No,3,Life Sciences,2,3,,0,89,18624,4197,,1,11,3,,10,3,1418804688,0
2343,Sales Executive,Sales,34,Male,No,3,Life Sciences,3,4,,0,64,24444,9713,,2,13,3,,9,3,1418804688,0
2344,Laboratory Technician,Research & Development,29,Male,No,3,Life Sciences,4,1,,0,59,19384,2062,,3,14,3,,11,3,1418804688,0
2345,Research Scientist,Research & Development,37,Male,No,4,Medical,4,1,,0,78,13588,4284,,5,22,4,,16,3,1418804688,0
2346,Manufacturing Director,Research & Development,35,Female,No,2,Other,4,2,,0,44,25388,4788,,0,11,3,,4,3,1418804688,0
2347,Manufacturing Director,Research & Development,45,Female,No,2,Life Sciences,2,4,,0,93,23888,5906,,0,13,3,,10,2,1418804688,0
2348,Human Resources,Human Resources,36,Male,No,1,Human Resources,2,4,,0,94,4223,3886,,1,21,4,,10,2,1418804688,0
2349,Manager,Research & Development,40,Male,No,4,Life Sciences,1,1,,0,98,18991,16823,,2,11,3,,22,3,1418804688,0
2350,Research Scientist,Research & Development,26,Female,No,2,Life Sciences,2,3,,0,90,14908,2933,,1,13,3,,1,2,1418804688,0
2351,Sales Executive,Sales,27,Female,No,2,Medical,1,3,,0,89,26997,6500,,0,14,3,,9,2,1418804688,0
2352,Manager,Research & Development,48,Female,No,3,Medical,4,4,,0,58,2437,17174,,3,11,3,,24,3,1418804688,0
2353,Healthcare Representative,Research & Development,44,Male,No,4,Life Sciences,2,1,,0,78,9364,5033,,2,15,3,,10,3,1418804688,0
2354,Research Scientist,Research & Development,34,Male,Yes,4,Technical Degree,4,1,,0,85,14460,2307,,1,23,4,,5,3,1418804688,0
2355,Laboratory Technician,Research & Development,56,Male,Yes,2,Life Sciences,1,4,,0,97,10261,2587,,1,16,3,,5,3,1418804688,0
2356,Sales Executive,Sales,36,Male,No,2,Marketing,3,2,,0,33,16822,5507,,2,16,3,,12,1,1418804688,0
2357,Sales Executive,Sales,41,Female,No,3,Marketing,3,2,,0,54,26841,4393,,5,21,4,,14,3,1418804688,0
2358,Research Director,Research & Development,42,Male,No,3,Medical,3,1,,0,83,14842,13348,,9,13,3,,18,4,1418804688,0
2359,Sales Executive,Sales,31,Female,No,2,Medical,3,4,,0,86,20115,6583,,2,11,3,,8,3,1418804688,0
2360,Sales Executive,Sales,34,Female,No,1,Medical,4,4,,0,75,16495,8103,,3,12,3,,9,2,1418804688,0
2361,Laboratory Technician,Research & Development,31,Female,No,3,Medical,1,3,,0,62,16031,3978,,8,12,3,,4,2,1418804688,0
2362,Laboratory Technician,Research & Development,26,Male,No,3,Other,3,4,,0,61,7102,2544,,0,18,3,,8,3,1418804688,0
2363,Healthcare Representative,Research & Development,45,Male,No,4,Medical,2,3,,0,44,14511,5399,,4,12,3,,12,3,1418804688,0
2364,Sales Executive,Sales,33,Male,No,4,Marketing,2,3,,0,43,10410,5487,,1,14,3,,10,2,1418804688,0
2365,Sales Executive,Sales,28,Male,No,2,Life Sciences,3,4,,0,42,19255,6834,,1,12,3,,7,3,1418804688,0
2366,Sales Representative,Sales,29,Male,Yes,3,Technical Degree,3,1,,0,45,10642,1091,,1,17,3,,1,3,1418804688,0
2367,Sales Executive,Sales,39,Female,No,4,Life Sciences,1,3,,0,32,3987,5736,,6,19,3,,10,3,1418804688,0
2368,Research Scientist,Research & Development,27,Male,No,4,Technical Degree,2,2,,0,41,6073,2226,,1,11,3,,6,2,1418804688,0
2369,Research Scientist,Research & Development,34,null,No,4,Other,3,4,,0,86,26496,5747,,1,15,3,,16,3,1418804688,0
2370,Sales Executive,Sales,28,Female,Yes,2,Marketing,4,3,,0,84,23352,9854,,3,11,3,,6,3,1418804688,0
2371,Research Scientist,Research & Development,47,Male,No,4,Technical Degree,3,2,,0,64,2125,5467,,8,18,3,,16,4,,0
2372,Sales Executive,Sales,56,Female,No,5,Marketing,4,1,,0,89,20328,5380,,4,16,3,,6,3,1418804688,0
2373,Manufacturing Director,Research & Development,39,Male,No,2,Medical,1,1,,0,87,12315,5151,,1,25,4,,10,3,1418804688,0
2374,Research Scientist,Research & Development,38,Female,No,3,Medical,4,2,,0,58,18115,2133,,1,16,3,,20,3,1418804688,0
2375,Manager,Sales,58,Female,No,3,Life Sciences,4,4,,0,72,11761,17875,,4,13,3,,29,2,1418804688,0
2376,Research Scientist,Research & Development,32,Female,Yes,2,Life Sciences,1,3,,0,47,15318,2432,,3,14,3,,8,3,1418804688,0
2377,Research Scientist,Research & Development,38,Male,No,2,Life Sciences,2,4,,0,71,14293,4771,,2,19,3,,10,4,1418804688,0
2378,Research Director,Research & Development,49,Male,No,1,Life Sciences,2,4,,0,42,13738,19161,,3,15,3,,28,3,1418804688,0
2379,Sales Executive,Sales,42,Male,No,4,Marketing,2,4,,0,77,2900,5087,,3,12,3,,14,3,1418804688,0
2380,Human Resources,Human Resources,27,Female,Yes,3,Human Resources,1,2,,0,58,19555,2863,,1,12,3,,1,3,1418804688,0
2381,Sales Executive,Sales,35,Male,No,4,Medical,2,1,,0,71,15975,5561,,0,16,3,,6,1,1418804688,0
2382,Research Scientist,Research & Development,28,Male,No,3,Medical,3,3,,0,49,2122,2144,,1,14,3,,5,2,1418804688,0
2383,Research Scientist,Research & Development,31,Male,No,2,Medical,3,1,,0,48,3995,3065,,1,13,3,,4,4,1418804688,0
2384,Laboratory Technician,Research & Development,36,Male,No,4,Life Sciences,1,2,,0,66,9238,2810,,1,22,4,,5,3,1418804688,0
2385,Sales Executive,Sales,34,Male,No,3,Marketing,1,4,,0,32,6770,9888,,1,21,4,,14,2,1418804688,0
2386,Sales Executive,Sales,34,Male,No,4,Medical,4,3,,0,39,22914,8628,,1,18,3,,9,2,1418804688,0
2387,Laboratory Technician,Research & Development,26,Male,No,3,Medical,3,1,,0,95,20006,2867,,0,13,3,,8,2,1418804688,0
2388,Healthcare Representative,Research & Development,29,Male,No,3,Life Sciences,1,1,,0,89,6225,5373,,0,12,3,,6,2,1418804688,0
2389,Healthcare Representative,Research & Development,32,Female,No,4,Medical,3,4,,0,34,16542,6667,,5,18,3,,9,3,1418804688,0
2390,Research Scientist,Research & Development,31,Male,No,3,Life Sciences,4,1,,0,48,5771,5003,,1,21,4,,10,3,1418804688,0
2391,Laboratory Technician,Research & Development,28,Male,Yes,3,Technical Degree,3,4,,0,32,18779,2367,,5,12,3,,6,2,1418804688,0
2392,Sales Representative,Sales,38,Male,No,3,Life Sciences,1,1,,0,59,11473,2858,,4,14,3,,20,2,1418804688,0
2393,Sales Executive,Sales,35,Female,No,4,Life Sciences,3,4,,0,55,13586,5204,,1,11,3,,10,3,1418804688,0
2394,Sales Executive,Sales,27,Male,No,3,Marketing,4,4,,0,44,5099,4105,,1,14,3,,7,3,1418804688,0
2395,Manufacturing Director,Research & Development,32,Male,No,4,Life Sciences,4,4,,0,56,10138,9679,,8,24,4,,8,3,1418804688,0
2396,Sales Executive,Sales,31,Male,Yes,4,Marketing,1,4,,0,63,21075,5617,,1,11,3,,10,3,1418804688,0
2397,Sales Executive,Sales,53,Male,Yes,4,Life Sciences,1,1,,0,66,5843,10448,,6,13,3,,15,2,1418804688,0
2398,Research Scientist,Research & Development,54,Female,No,2,Life Sciences,1,3,,0,67,22474,2897,,3,11,3,,9,2,1418804688,0
2399,Healthcare Representative,Research & Development,33,Male,No,2,Life Sciences,4,3,,0,36,18079,5968,,1,20,4,,9,3,,0
2400,Healthcare Representative,Research & Development,43,Male,No,3,Life Sciences,1,3,,0,30,16873,7510,,1,17,3,,10,3,1418804688,0
2401,Human Resources,Human Resources,38,Male,No,4,Other,4,2,,0,88,5224,2991,,0,11,3,,7,3,1418804688,0
2402,Manager,Human Resources,55,Male,No,4,Human Resources,3,2,,0,71,25811,19636,,4,18,3,,35,3,1418804688,0
2403,Laboratory Technician,Research & Development,31,Female,No,1,Medical,4,4,,0,59,17536,1129,,1,11,3,,1,3,1418804688,0
2404,Sales Executive,Sales,39,Male,No,4,Marketing,2,1,,0,77,25098,13341,,0,12,3,,21,3,1418804688,0
2405,Research Scientist,Research & Development,42,Male,No,2,Life Sciences,4,3,,0,37,14811,4332,,1,12,3,,20,3,1418804688,0
2406,Research Director,Research & Development,31,Female,No,3,Medical,3,3,,0,40,26862,11031,,4,20,4,,13,4,1418804688,0
2407,Manufacturing Director,Research & Development,54,Female,No,3,Medical,3,1,,0,77,25198,4440,,6,19,3,,9,3,1418804688,0
2408,Healthcare Representative,Research & Development,24,Male,No,2,Life Sciences,2,3,,0,45,14120,4617,,1,12,3,,4,2,1418804688,0
2409,Laboratory Technician,Research & Development,23,Male,No,2,Other,4,4,,0,78,13672,2647,,1,13,3,,5,4,1418804688,0
2410,Laboratory Technician,Research & Development,40,Female,No,3,Technical Degree,4,3,,0,73,26849,6323,,1,11,3,,10,4,1418804688,0
2411,Sales Executive,Sales,40,Female,No,2,Marketing,2,2,,0,92,4258,5677,,3,14,3,,15,3,1418804688,0
2412,Human Resources,Human Resources,25,Female,No,3,Human Resources,3,2,,0,82,19655,2187,,4,14,3,,6,3,1418804688,0
2413,Laboratory Technician,Research & Development,30,Male,No,2,Medical,4,2,,0,76,4077,3748,,1,13,3,,12,2,1418804688,0
2414,Laboratory Technician,Research & Development,25,Male,No,1,Other,4,3,,0,57,7298,3977,,6,19,3,,7,2,1418804688,0
2415,Healthcare Representative,Research & Development,47,Male,No,3,Medical,1,3,,0,84,13084,8633,,2,23,4,,25,3,1418804688,0
2416,Laboratory Technician,Research & Development,33,Male,No,2,Medical,2,3,,0,59,20439,2008,,1,12,3,,1,2,1418804688,0
2417,Sales Executive,Sales,38,Male,No,4,Life Sciences,4,2,,0,86,7636,4440,,0,15,3,,16,3,1418804688,0
2418,Sales Representative,Sales,31,Male,No,2,Life Sciences,1,3,,0,54,6393,3067,,0,19,3,,3,3,1418804688,0
2419,Manufacturing Director,Research & Development,38,Male,No,4,Life Sciences,1,3,,0,72,14284,5321,,2,11,3,,10,3,1418804688,0
2420,Research Scientist,Research & Development,42,Male,No,4,Life Sciences,4,1,,0,35,11189,5410,,6,17,3,,9,2,1418804688,0
2421,Research Scientist,Research & Development,41,Male,No,3,Life Sciences,4,4,,0,76,21412,2782,,3,22,4,,12,3,1418804688,0
2422,Research Director,Research & Development,47,Female,No,1,Medical,3,2,,0,98,17231,11957,,0,18,3,,14,1,1418804688,0
2423,Laboratory Technician,Research & Development,35,Male,No,4,Medical,4,3,,0,43,20232,2660,,7,11,3,,5,3,1418804688,0
2424,Research Scientist,Research & Development,22,Male,No,2,Life Sciences,4,3,,0,63,17624,3375,,0,12,3,,4,4,1418804688,0
2425,Research Scientist,Research & Development,35,Male,No,4,Medical,2,3,,0,48,18698,5098,,1,19,3,,10,3,1418804688,0
2426,Healthcare Representative,Research & Development,33,Female,No,2,Medical,2,4,,0,95,21653,4878,,0,13,3,,10,3,1418804688,0
2427,Laboratory Technician,Research & Development,32,Female,No,4,Life Sciences,3,2,,0,49,15919,2837,,1,13,3,,6,3,1418804688,0
2428,Laboratory Technician,Research & Development,40,Male,No,4,Life Sciences,1,4,,0,83,4060,2406,,8,19,3,,8,2,1418804688,0
2429,Sales Representative,Sales,32,Male,No,4,Medical,2,2,,0,68,18024,2269,,0,14,3,,3,3,1418804688,0
2430,Research Scientist,Research & Development,39,Male,No,1,Life Sciences,1,4,,0,52,5340,4108,,7,13,3,,18,3,1418804688,0
2431,Research Director,Research & Development,38,Female,No,3,Medical,2,3,,0,99,3376,13206,,3,12,3,,20,3,1418804688,0
2432,Sales Executive,Sales,32,Female,No,4,Marketing,3,4,,0,48,24032,10422,,1,19,3,,14,3,1418804688,0
2433,Research Director,Research & Development,37,Female,No,3,Life Sciences,3,4,,0,42,15471,13744,,1,25,4,,16,3,1418804688,0
2434,Sales Executive,Sales,25,Female,No,2,Other,1,3,,0,85,13684,4907,,0,22,4,,6,2,1418804688,0
2435,Sales Representative,Sales,52,Male,No,4,Life Sciences,1,4,,0,40,19788,3482,,2,15,3,,16,2,1418804688,0
2436,Research Scientist,Research & Development,44,Male,No,3,Medical,2,4,,0,42,13422,2436,,6,12,3,,6,3,1418804688,0
2437,Sales Representative,Sales,21,Male,No,1,Medical,3,1,,0,58,25479,2380,,1,11,3,,2,3,1418804688,0
2438,Manager,Research & Development,39,Male,No,3,Life Sciences,4,4,,0,87,15302,19431,,2,13,3,,21,2,1418804688,0
2439,Sales Representative,Sales,23,Male,Yes,3,Marketing,4,1,,0,33,26956,1790,,1,19,3,,1,2,1418804688,0
2440,Sales Executive,Sales,36,Female,No,3,Medical,1,4,,0,94,12695,7644,,0,19,3,,10,3,1418804688,0
2441,Manufacturing Director,Research & Development,36,Female,No,2,Life Sciences,4,2,,0,97,9192,5131,,7,13,3,,18,3,1418804688,0
2442,Healthcare Representative,Sales,56,Male,No,4,Life Sciences,3,3,,0,57,26236,6306,,1,21,4,,13,2,1418804688,0
2443,Research Scientist,Research & Development,29,Male,Yes,4,Medical,1,4,,0,36,26124,4787,,9,14,3,,4,4,1418804688,0
2444,Manager,Research & Development,42,Male,No,3,Life Sciences,1,3,,0,56,17312,18880,,5,11,3,,24,2,1418804688,0
2445,Laboratory Technician,Research & Development,56,Male,Yes,2,Technical Degree,4,3,,0,72,3666,2339,,8,11,3,,14,1,1418804688,0
2446,Manufacturing Director,Research & Development,41,Female,No,4,Life Sciences,1,2,,0,60,5640,13570,,0,23,4,,21,3,1418804688,0
2447,Sales Executive,Sales,34,Female,No,3,Marketing,4,3,,0,95,8978,6712,,1,21,4,,8,3,1418804688,0
2448,Sales Executive,Sales,36,0,No,4,Marketing,4,4,,0,88,10436,5406,,1,24,4,,15,2,1418804688,0
2449,Sales Executive,Sales,41,Male,No,3,Life Sciences,3,2,,0,57,12227,8938,,2,11,3,,14,3,1418804688,0
2450,Research Scientist,Research & Development,32,Male,No,3,Technical Degree,4,1,,0,78,11288,2439,,1,14,3,,4,3,1418804688,0
2451,Human Resources,Human Resources,35,Female,No,4,Life Sciences,3,4,,0,31,16642,8837,,1,16,3,,9,3,1418804688,0
2452,Sales Executive,Sales,38,Female,No,2,Life Sciences,1,4,,0,100,5982,5343,,1,11,3,,10,3,1418804688,0
2453,Sales Executive,Sales,50,Male,Yes,4,Life Sciences,2,3,,0,94,14255,6728,,7,12,3,,12,3,1418804688,0
2454,Sales Executive,Sales,36,Female,No,4,Marketing,2,4,,0,100,14369,6652,,4,13,3,,8,2,1418804688,0
2455,Sales Executive,Sales,45,Female,No,3,Life Sciences,4,3,,0,50,23333,4850,,8,15,3,,8,3,1418804688,0
2456,Research Scientist,Research & Development,40,Male,No,4,Life Sciences,3,3,,0,52,2725,2809,,2,14,3,,8,3,1418804688,0
2457,Healthcare Representative,Research & Development,35,Male,No,4,Life Sciences,3,3,,0,80,24594,5689,,1,14,3,,10,4,1418804688,0
2458,Research Scientist,Research & Development,40,Female,No,4,Medical,3,3,,0,98,12549,2001,,2,14,3,,20,3,1418804688,0
2459,Research Scientist,Research & Development,35,Female,No,4,Life Sciences,3,4,,0,62,8952,2977,,1,12,3,,4,3,1418804688,0
2460,Laboratory Technician,Research & Development,29,Male,No,2,Other,4,2,,0,46,23679,4025,,4,13,3,,10,3,1418804688,0
2461,Research Scientist,Research & Development,29,Female,No,4,Medical,4,1,,0,73,8489,3785,,1,14,3,,5,1,1418804688,0
2462,Sales Executive,Sales,50,Male,Yes,3,Marketing,4,1,,0,39,16586,10854,,4,13,3,,20,3,1418804688,0
2463,Sales Executive,Sales,39,Female,No,1,Marketing,2,4,,0,60,8828,12031,,0,11,3,,21,2,1418804688,0
2464,Manufacturing Director,Research & Development,31,Male,No,3,Medical,2,1,,0,74,3787,9936,,0,19,3,,10,3,1418804688,0
2465,Sales Representative,Sales,26,Female,No,3,Other,4,3,,0,30,21378,2966,,0,18,3,,5,3,1418804688,0
2466,Laboratory Technician,Research & Development,36,Male,No,2,Medical,3,4,,0,41,12290,2571,,4,17,3,,17,3,1418804688,0
2467,Healthcare Representative,Research & Development,39,Male,No,1,Medical,4,1,,0,42,21457,9991,,4,15,3,,9,3,1418804688,0
2468,Manufacturing Director,Human Resources,27,Male,No,3,Life Sciences,2,2,,0,87,5174,6142,,1,20,4,,6,3,1418804688,0
2469,Sales Executive,Sales,49,Male,No,3,Medical,4,2,,0,63,13243,5390,,2,14,3,,17,2,,0
2470,Laboratory Technician,Research & Development,34,Male,No,3,Medical,2,3,,0,82,10228,4404,,2,12,3,,6,4,1418804688,0
